Uid;split;voice-path-new;label
devel_223;2;data_og/NCSC/devel_223.wav;NA
devel_224;2;data_og/NCSC/devel_224.wav;NA
devel_225;2;data_og/NCSC/devel_225.wav;NA
devel_226;2;data_og/NCSC/devel_226.wav;NA
devel_227;2;data_og/NCSC/devel_227.wav;NA
devel_228;2;data_og/NCSC/devel_228.wav;NA
devel_229;2;data_og/NCSC/devel_229.wav;NA
devel_230;2;data_og/NCSC/devel_230.wav;NA
devel_231;2;data_og/NCSC/devel_231.wav;NA
devel_232;2;data_og/NCSC/devel_232.wav;NA
devel_233;2;data_og/NCSC/devel_233.wav;NA
devel_234;2;data_og/NCSC/devel_234.wav;NA
devel_235;2;data_og/NCSC/devel_235.wav;NA
devel_236;2;data_og/NCSC/devel_236.wav;NA
devel_237;2;data_og/NCSC/devel_237.wav;NA
devel_238;2;data_og/NCSC/devel_238.wav;NA
devel_239;2;data_og/NCSC/devel_239.wav;NA
devel_240;2;data_og/NCSC/devel_240.wav;NA
devel_241;2;data_og/NCSC/devel_241.wav;NA
devel_242;2;data_og/NCSC/devel_242.wav;NA
devel_243;2;data_og/NCSC/devel_243.wav;NA
devel_244;2;data_og/NCSC/devel_244.wav;NA
devel_245;2;data_og/NCSC/devel_245.wav;NA
devel_246;2;data_og/NCSC/devel_246.wav;NA
devel_247;2;data_og/NCSC/devel_247.wav;NA
devel_248;2;data_og/NCSC/devel_248.wav;NA
devel_249;2;data_og/NCSC/devel_249.wav;NA
devel_250;2;data_og/NCSC/devel_250.wav;NA
devel_251;2;data_og/NCSC/devel_251.wav;NA
devel_252;2;data_og/NCSC/devel_252.wav;NA
devel_253;2;data_og/NCSC/devel_253.wav;NA
devel_254;2;data_og/NCSC/devel_254.wav;NA
devel_255;2;data_og/NCSC/devel_255.wav;NA
devel_256;2;data_og/NCSC/devel_256.wav;NA
devel_257;2;data_og/NCSC/devel_257.wav;NA
devel_258;2;data_og/NCSC/devel_258.wav;NA
devel_259;2;data_og/NCSC/devel_259.wav;NA
devel_260;2;data_og/NCSC/devel_260.wav;NA
devel_261;2;data_og/NCSC/devel_261.wav;NA
devel_262;2;data_og/NCSC/devel_262.wav;NA
devel_263;2;data_og/NCSC/devel_263.wav;NA
devel_264;2;data_og/NCSC/devel_264.wav;NA
devel_265;2;data_og/NCSC/devel_265.wav;NA
devel_266;2;data_og/NCSC/devel_266.wav;NA
devel_267;2;data_og/NCSC/devel_267.wav;NA
devel_268;2;data_og/NCSC/devel_268.wav;NA
devel_269;2;data_og/NCSC/devel_269.wav;NA
devel_270;2;data_og/NCSC/devel_270.wav;NA
devel_271;2;data_og/NCSC/devel_271.wav;NA
devel_272;2;data_og/NCSC/devel_272.wav;NA
devel_273;2;data_og/NCSC/devel_273.wav;NA
devel_274;2;data_og/NCSC/devel_274.wav;NA
devel_275;2;data_og/NCSC/devel_275.wav;NA
devel_276;2;data_og/NCSC/devel_276.wav;NA
devel_277;2;data_og/NCSC/devel_277.wav;NA
devel_278;2;data_og/NCSC/devel_278.wav;NA
devel_279;2;data_og/NCSC/devel_279.wav;NA
devel_280;2;data_og/NCSC/devel_280.wav;NA
devel_281;2;data_og/NCSC/devel_281.wav;NA
devel_282;2;data_og/NCSC/devel_282.wav;NA
devel_283;2;data_og/NCSC/devel_283.wav;NA
devel_284;2;data_og/NCSC/devel_284.wav;NA
devel_285;2;data_og/NCSC/devel_285.wav;NA
devel_286;2;data_og/NCSC/devel_286.wav;NA
devel_287;2;data_og/NCSC/devel_287.wav;NA
devel_288;2;data_og/NCSC/devel_288.wav;NA
devel_289;2;data_og/NCSC/devel_289.wav;NA
devel_290;2;data_og/NCSC/devel_290.wav;NA
devel_291;2;data_og/NCSC/devel_291.wav;NA
devel_292;2;data_og/NCSC/devel_292.wav;NA
devel_293;2;data_og/NCSC/devel_293.wav;NA
devel_294;2;data_og/NCSC/devel_294.wav;NA
devel_295;2;data_og/NCSC/devel_295.wav;NA
devel_296;2;data_og/NCSC/devel_296.wav;NA
devel_297;2;data_og/NCSC/devel_297.wav;NA
devel_298;2;data_og/NCSC/devel_298.wav;NA
devel_299;2;data_og/NCSC/devel_299.wav;NA
devel_300;2;data_og/NCSC/devel_300.wav;NA
devel_301;2;data_og/NCSC/devel_301.wav;NA
devel_302;2;data_og/NCSC/devel_302.wav;NA
devel_303;2;data_og/NCSC/devel_303.wav;NA
devel_304;2;data_og/NCSC/devel_304.wav;NA
devel_305;2;data_og/NCSC/devel_305.wav;NA
devel_306;2;data_og/NCSC/devel_306.wav;NA
devel_307;2;data_og/NCSC/devel_307.wav;NA
devel_308;2;data_og/NCSC/devel_308.wav;NA
devel_309;2;data_og/NCSC/devel_309.wav;NA
devel_310;2;data_og/NCSC/devel_310.wav;NA
devel_311;2;data_og/NCSC/devel_311.wav;NA
devel_312;2;data_og/NCSC/devel_312.wav;NA
devel_313;2;data_og/NCSC/devel_313.wav;NA
devel_314;2;data_og/NCSC/devel_314.wav;NA
devel_315;2;data_og/NCSC/devel_315.wav;NA
devel_316;2;data_og/NCSC/devel_316.wav;NA
devel_317;2;data_og/NCSC/devel_317.wav;NA
devel_318;2;data_og/NCSC/devel_318.wav;NA
devel_319;2;data_og/NCSC/devel_319.wav;NA
devel_320;2;data_og/NCSC/devel_320.wav;NA
devel_321;2;data_og/NCSC/devel_321.wav;NA
devel_322;2;data_og/NCSC/devel_322.wav;NA
devel_323;2;data_og/NCSC/devel_323.wav;NA
devel_324;2;data_og/NCSC/devel_324.wav;NA
devel_325;2;data_og/NCSC/devel_325.wav;NA
devel_326;2;data_og/NCSC/devel_326.wav;NA
devel_327;2;data_og/NCSC/devel_327.wav;NA
devel_328;2;data_og/NCSC/devel_328.wav;NA
devel_329;2;data_og/NCSC/devel_329.wav;NA
devel_330;2;data_og/NCSC/devel_330.wav;NA
devel_331;2;data_og/NCSC/devel_331.wav;NA
devel_332;2;data_og/NCSC/devel_332.wav;NA
devel_333;2;data_og/NCSC/devel_333.wav;NA
devel_334;2;data_og/NCSC/devel_334.wav;NA
devel_335;2;data_og/NCSC/devel_335.wav;NA
devel_336;2;data_og/NCSC/devel_336.wav;NA
devel_337;2;data_og/NCSC/devel_337.wav;NA
devel_338;2;data_og/NCSC/devel_338.wav;NA
devel_339;2;data_og/NCSC/devel_339.wav;NA
devel_340;2;data_og/NCSC/devel_340.wav;NA
devel_341;2;data_og/NCSC/devel_341.wav;NA
devel_342;2;data_og/NCSC/devel_342.wav;NA
devel_343;2;data_og/NCSC/devel_343.wav;NA
devel_344;2;data_og/NCSC/devel_344.wav;NA
devel_345;2;data_og/NCSC/devel_345.wav;NA
devel_346;2;data_og/NCSC/devel_346.wav;NA
devel_347;2;data_og/NCSC/devel_347.wav;NA
devel_348;2;data_og/NCSC/devel_348.wav;NA
devel_349;2;data_og/NCSC/devel_349.wav;NA
devel_350;2;data_og/NCSC/devel_350.wav;NA
devel_351;2;data_og/NCSC/devel_351.wav;NA
devel_352;2;data_og/NCSC/devel_352.wav;NA
devel_353;2;data_og/NCSC/devel_353.wav;NA
devel_354;2;data_og/NCSC/devel_354.wav;NA
devel_355;2;data_og/NCSC/devel_355.wav;NA
devel_356;2;data_og/NCSC/devel_356.wav;NA
devel_357;2;data_og/NCSC/devel_357.wav;NA
devel_358;2;data_og/NCSC/devel_358.wav;NA
devel_359;2;data_og/NCSC/devel_359.wav;NA
devel_360;2;data_og/NCSC/devel_360.wav;NA
devel_361;2;data_og/NCSC/devel_361.wav;NA
devel_362;2;data_og/NCSC/devel_362.wav;NA
devel_363;2;data_og/NCSC/devel_363.wav;NA
devel_364;2;data_og/NCSC/devel_364.wav;NA
devel_365;2;data_og/NCSC/devel_365.wav;NA
devel_366;2;data_og/NCSC/devel_366.wav;NA
devel_367;2;data_og/NCSC/devel_367.wav;NA
devel_368;2;data_og/NCSC/devel_368.wav;NA
devel_369;2;data_og/NCSC/devel_369.wav;NA
devel_370;2;data_og/NCSC/devel_370.wav;NA
devel_371;2;data_og/NCSC/devel_371.wav;NA
devel_372;2;data_og/NCSC/devel_372.wav;NA
devel_373;2;data_og/NCSC/devel_373.wav;NA
devel_374;2;data_og/NCSC/devel_374.wav;NA
devel_375;2;data_og/NCSC/devel_375.wav;NA
devel_376;2;data_og/NCSC/devel_376.wav;NA
devel_377;2;data_og/NCSC/devel_377.wav;NA
devel_378;2;data_og/NCSC/devel_378.wav;NA
devel_379;2;data_og/NCSC/devel_379.wav;NA
devel_380;2;data_og/NCSC/devel_380.wav;NA
devel_381;2;data_og/NCSC/devel_381.wav;NA
devel_382;2;data_og/NCSC/devel_382.wav;NA
devel_383;2;data_og/NCSC/devel_383.wav;NA
devel_384;2;data_og/NCSC/devel_384.wav;NA
devel_385;2;data_og/NCSC/devel_385.wav;NA
devel_386;2;data_og/NCSC/devel_386.wav;NA
devel_387;2;data_og/NCSC/devel_387.wav;NA
devel_388;2;data_og/NCSC/devel_388.wav;NA
devel_389;2;data_og/NCSC/devel_389.wav;NA
devel_390;2;data_og/NCSC/devel_390.wav;NA
devel_391;2;data_og/NCSC/devel_391.wav;NA
devel_392;2;data_og/NCSC/devel_392.wav;NA
devel_393;2;data_og/NCSC/devel_393.wav;NA
devel_394;2;data_og/NCSC/devel_394.wav;NA
devel_395;2;data_og/NCSC/devel_395.wav;NA
devel_396;2;data_og/NCSC/devel_396.wav;NA
devel_397;2;data_og/NCSC/devel_397.wav;NA
devel_398;2;data_og/NCSC/devel_398.wav;NA
devel_399;2;data_og/NCSC/devel_399.wav;NA
devel_400;2;data_og/NCSC/devel_400.wav;NA
devel_401;2;data_og/NCSC/devel_401.wav;NA
devel_402;2;data_og/NCSC/devel_402.wav;NA
devel_403;2;data_og/NCSC/devel_403.wav;NA
devel_404;2;data_og/NCSC/devel_404.wav;NA
devel_405;2;data_og/NCSC/devel_405.wav;NA
devel_406;2;data_og/NCSC/devel_406.wav;NA
devel_407;2;data_og/NCSC/devel_407.wav;NA
devel_408;2;data_og/NCSC/devel_408.wav;NA
devel_409;2;data_og/NCSC/devel_409.wav;NA
devel_410;2;data_og/NCSC/devel_410.wav;NA
devel_411;2;data_og/NCSC/devel_411.wav;NA
devel_412;2;data_og/NCSC/devel_412.wav;NA
devel_413;2;data_og/NCSC/devel_413.wav;NA
devel_414;2;data_og/NCSC/devel_414.wav;NA
devel_415;2;data_og/NCSC/devel_415.wav;NA
devel_416;2;data_og/NCSC/devel_416.wav;NA
devel_417;2;data_og/NCSC/devel_417.wav;NA
devel_418;2;data_og/NCSC/devel_418.wav;NA
devel_419;2;data_og/NCSC/devel_419.wav;NA
devel_420;2;data_og/NCSC/devel_420.wav;NA
devel_421;2;data_og/NCSC/devel_421.wav;NA
devel_422;2;data_og/NCSC/devel_422.wav;NA
devel_423;2;data_og/NCSC/devel_423.wav;NA
devel_424;2;data_og/NCSC/devel_424.wav;NA
devel_425;2;data_og/NCSC/devel_425.wav;NA
devel_426;2;data_og/NCSC/devel_426.wav;NA
devel_427;2;data_og/NCSC/devel_427.wav;NA
devel_428;2;data_og/NCSC/devel_428.wav;NA
devel_429;2;data_og/NCSC/devel_429.wav;NA
devel_430;2;data_og/NCSC/devel_430.wav;NA
devel_431;2;data_og/NCSC/devel_431.wav;NA
devel_432;2;data_og/NCSC/devel_432.wav;NA
devel_433;2;data_og/NCSC/devel_433.wav;NA
devel_434;2;data_og/NCSC/devel_434.wav;NA
devel_435;2;data_og/NCSC/devel_435.wav;NA
devel_436;2;data_og/NCSC/devel_436.wav;NA
devel_437;2;data_og/NCSC/devel_437.wav;NA
devel_438;2;data_og/NCSC/devel_438.wav;NA
devel_439;2;data_og/NCSC/devel_439.wav;NA
devel_440;2;data_og/NCSC/devel_440.wav;NA
devel_441;2;data_og/NCSC/devel_441.wav;NA
devel_442;2;data_og/NCSC/devel_442.wav;NA
devel_443;2;data_og/NCSC/devel_443.wav;NA
devel_444;2;data_og/NCSC/devel_444.wav;NA
devel_445;2;data_og/NCSC/devel_445.wav;NA
devel_446;2;data_og/NCSC/devel_446.wav;NA
devel_447;2;data_og/NCSC/devel_447.wav;NA
devel_448;2;data_og/NCSC/devel_448.wav;NA
devel_449;2;data_og/NCSC/devel_449.wav;NA
devel_450;2;data_og/NCSC/devel_450.wav;NA
devel_451;2;data_og/NCSC/devel_451.wav;NA
devel_452;2;data_og/NCSC/devel_452.wav;NA
devel_453;2;data_og/NCSC/devel_453.wav;NA
devel_454;2;data_og/NCSC/devel_454.wav;NA
devel_455;2;data_og/NCSC/devel_455.wav;NA
devel_456;2;data_og/NCSC/devel_456.wav;NA
devel_457;2;data_og/NCSC/devel_457.wav;NA
devel_458;2;data_og/NCSC/devel_458.wav;NA
devel_459;2;data_og/NCSC/devel_459.wav;NA
devel_460;2;data_og/NCSC/devel_460.wav;NA
devel_461;2;data_og/NCSC/devel_461.wav;NA
devel_462;2;data_og/NCSC/devel_462.wav;NA
devel_463;2;data_og/NCSC/devel_463.wav;NA
devel_464;2;data_og/NCSC/devel_464.wav;NA
devel_465;2;data_og/NCSC/devel_465.wav;NA
devel_466;2;data_og/NCSC/devel_466.wav;NA
devel_467;2;data_og/NCSC/devel_467.wav;NA
devel_468;2;data_og/NCSC/devel_468.wav;NA
devel_469;2;data_og/NCSC/devel_469.wav;NA
devel_470;2;data_og/NCSC/devel_470.wav;NA
devel_471;2;data_og/NCSC/devel_471.wav;NA
devel_472;2;data_og/NCSC/devel_472.wav;NA
devel_473;2;data_og/NCSC/devel_473.wav;NA
devel_474;2;data_og/NCSC/devel_474.wav;NA
devel_475;2;data_og/NCSC/devel_475.wav;NA
devel_476;2;data_og/NCSC/devel_476.wav;NA
devel_477;2;data_og/NCSC/devel_477.wav;NA
devel_478;2;data_og/NCSC/devel_478.wav;NA
devel_479;2;data_og/NCSC/devel_479.wav;NA
devel_480;2;data_og/NCSC/devel_480.wav;NA
devel_481;2;data_og/NCSC/devel_481.wav;NA
devel_482;2;data_og/NCSC/devel_482.wav;NA
devel_483;2;data_og/NCSC/devel_483.wav;NA
devel_484;2;data_og/NCSC/devel_484.wav;NA
devel_485;2;data_og/NCSC/devel_485.wav;NA
devel_486;2;data_og/NCSC/devel_486.wav;NA
devel_487;2;data_og/NCSC/devel_487.wav;NA
devel_488;2;data_og/NCSC/devel_488.wav;NA
devel_489;2;data_og/NCSC/devel_489.wav;NA
devel_490;2;data_og/NCSC/devel_490.wav;NA
devel_491;2;data_og/NCSC/devel_491.wav;NA
devel_492;2;data_og/NCSC/devel_492.wav;NA
devel_493;2;data_og/NCSC/devel_493.wav;NA
devel_494;2;data_og/NCSC/devel_494.wav;NA
devel_495;2;data_og/NCSC/devel_495.wav;NA
devel_496;2;data_og/NCSC/devel_496.wav;NA
devel_497;2;data_og/NCSC/devel_497.wav;NA
devel_498;2;data_og/NCSC/devel_498.wav;NA
devel_499;2;data_og/NCSC/devel_499.wav;NA
devel_500;2;data_og/NCSC/devel_500.wav;NA
devel_501;2;data_og/NCSC/devel_501.wav;NA
devel_502;2;data_og/NCSC/devel_502.wav;NA
devel_503;2;data_og/NCSC/devel_503.wav;NA
devel_504;2;data_og/NCSC/devel_504.wav;NA
devel_505;2;data_og/NCSC/devel_505.wav;NA
devel_506;2;data_og/NCSC/devel_506.wav;NA
devel_507;2;data_og/NCSC/devel_507.wav;NA
devel_508;2;data_og/NCSC/devel_508.wav;NA
devel_509;2;data_og/NCSC/devel_509.wav;NA
devel_510;2;data_og/NCSC/devel_510.wav;NA
devel_511;2;data_og/NCSC/devel_511.wav;NA
devel_512;2;data_og/NCSC/devel_512.wav;NA
devel_513;2;data_og/NCSC/devel_513.wav;NA
devel_514;2;data_og/NCSC/devel_514.wav;NA
devel_515;2;data_og/NCSC/devel_515.wav;NA
devel_516;2;data_og/NCSC/devel_516.wav;NA
devel_517;2;data_og/NCSC/devel_517.wav;NA
